Timestamp,Temperature (°C),Machine Speed (RPM),Production Quality Score,Vibration Level (mm/s),Energy Consumption (kWh),Optimal Conditions
2025-04-07 01:59:00,77.14,1512,8.82,0.07,1.9,0
2025-04-07 02:00:00,79.11,1492,8.96,0.04,1.53,0
2025-04-07 02:01:00,74.79,1465,8.75,0.09,1.02,0
2025-04-07 02:02:00,75.98,1475,8.27,0.04,1.99,1
2025-04-07 02:03:00,74.91,1485,8.59,0.03,1.1,1
2025-04-07 02:04:00,70.99,1530,8.35,0.08,1.66,0
2025-04-07 02:05:00,75.06,1465,8.85,0.09,1.8,0
2025-04-07 02:06:00,72.65,1457,8.05,0.06,1.61,0
2025-04-07 02:07:00,75.28,1535,8.18,0.08,1.75,0
2025-04-07 02:08:00,74.46,1468,8.31,0.06,1.39,0
2025-04-07 02:09:00,72.31,1547,8.84,0.05,1.15,0
2025-04-07 02:10:00,75.86,1493,8.84,0.09,1.94,0
2025-04-07 02:11:00,75.46,1501,8.37,0.08,1.36,0
2025-04-07 02:12:00,75.15,1493,8.48,0.05,1.05,1
2025-04-07 02:13:00,75.68,1452,8.3,0.07,1.57,0
2025-04-07 02:14:00,74.85,1543,8.35,0.1,1.6,0
2025-04-07 02:15:00,75.68,1489,8.2,0.06,1.12,1
2025-04-07 02:16:00,74.36,1533,8.76,0.08,1.01,0
2025-04-07 02:17:00,72.37,1543,8.09,0.08,1.16,0
2025-04-07 02:18:00,74.39,1495,8.86,0.08,1.33,0
2025-04-07 02:19:00,75.49,1479,8.75,0.09,1.23,0
2025-04-07 02:20:00,72.44,1532,8.21,0.07,1.97,0
2025-04-07 02:21:00,74.19,1480,8.66,0.05,1.25,1
2025-04-07 02:22:00,75.58,1466,8.3,0.1,1.99,0
2025-04-07 02:23:00,75.25,1475,8.51,0.05,1.43,1
2025-04-07 02:24:00,73.82,1461,8.06,0.1,1.44,0
2025-04-07 02:25:00,76.24,1527,8.71,0.06,1.95,0
2025-04-07 02:26:00,77.66,1487,8.18,0.03,1.81,0
2025-04-07 02:27:00,74.83,1460,8.12,0.04,1.51,0
2025-04-07 02:28:00,73.66,1460,8.23,0.04,1.27,0
2025-04-07 02:29:00,72.88,1532,8.93,0.03,1.11,0
2025-04-07 02:30:00,73.63,1524,8.35,0.09,1.62,0
2025-04-07 02:31:00,74.57,1504,8.36,0.04,1.64,1
2025-04-07 02:32:00,74.23,1479,8.12,0.06,1.12,1
2025-04-07 02:33:00,75.73,1450,8.38,0.1,1.76,0
2025-04-07 02:34:00,74.78,1484,8.65,0.07,1.44,0
2025-04-07 02:35:00,73.17,1522,8.16,0.05,1.69,0
2025-04-07 02:36:00,76.21,1539,8.33,0.09,1.96,0
2025-04-07 02:37:00,73.35,1547,8.39,0.06,1.11,0
2025-04-07 02:38:00,76.61,1544,8.43,0.1,1.59,0
2025-04-07 02:39:00,78.73,1477,8.56,0.08,1.32,0
2025-04-07 02:40:00,77.3,1488,8.27,0.09,1.9,0
2025-04-07 02:41:00,73.16,1510,8.24,0.07,1.24,0
2025-04-07 02:42:00,75.73,1472,8.36,0.06,1.65,0
2025-04-07 02:43:00,75.05,1498,8.27,0.09,1.93,0
2025-04-07 02:44:00,75.79,1489,8.15,0.1,1.74,0
2025-04-07 02:45:00,76.55,1482,8.1,0.04,1.83,0
2025-04-07 02:46:00,76.93,1454,8.17,0.1,1.39,0
2025-04-07 02:47:00,73.29,1457,8.23,0.07,1.26,0
2025-04-07 02:48:00,75.65,1534,8.35,0.03,1.39,0
2025-04-07 02:49:00,75.64,1523,8.16,0.1,1.07,0
2025-04-07 02:50:00,71.4,1482,8.27,0.03,1.64,0
2025-04-07 02:51:00,74.27,1488,8.78,0.09,1.56,0
2025-04-07 02:52:00,74.07,1511,8.5,0.07,1.22,0
2025-04-07 02:53:00,73.31,1470,8.63,0.03,1.01,0
2025-04-07 02:54:00,74.3,1453,8.35,0.04,1.16,0
2025-04-07 02:55:00,75.34,1517,8.37,0.07,1.51,0
2025-04-07 02:56:00,71.91,1532,8.86,0.07,1.56,0
2025-04-07 02:57:00,74.07,1507,8.99,0.08,1.93,0
2025-04-07 02:58:00,72.78,1472,8.1,0.1,1.29,0
2025-04-07 02:59:00,74.12,1472,8.06,0.05,1.39,0
2025-04-07 03:00:00,76.79,1495,8.69,0.09,1.12,0
2025-04-07 03:01:00,76.59,1520,8.94,0.08,1.07,0
2025-04-07 03:02:00,72.52,1533,8.92,0.08,1.03,0
2025-04-07 03:03:00,78.04,1452,8.09,0.08,1.01,0
2025-04-07 03:04:00,74.09,1527,8.42,0.06,1.92,0
2025-04-07 03:05:00,76.21,1479,8.76,0.07,1.1,0
2025-04-07 03:06:00,78.25,1507,8.93,0.04,1.25,0
2025-04-07 03:07:00,74.44,1490,8.39,0.08,1.81,0
2025-04-07 03:08:00,73.48,1518,8.04,0.08,1.35,0
2025-04-07 03:09:00,76.43,1457,8.37,0.04,1.24,0
2025-04-07 03:10:00,77.12,1463,8.49,0.09,1.88,0
2025-04-07 03:11:00,78.31,1489,8.04,0.05,1.12,0
2025-04-07 03:12:00,76.42,1460,8.47,0.07,1.5,0
2025-04-07 03:13:00,75.29,1478,8.79,0.07,1.91,0
2025-04-07 03:14:00,78.87,1517,8.51,0.03,1.14,0
2025-04-07 03:15:00,75.42,1498,8.97,0.06,1.16,1
2025-04-07 03:16:00,74.37,1461,8.35,0.08,1.68,0
2025-04-07 03:17:00,73.25,1528,8.08,0.06,1.23,0
2025-04-07 03:18:00,76.72,1486,8.25,0.04,1.63,0
2025-04-07 03:19:00,75.02,1548,8.69,0.07,1.48,0
2025-04-07 03:20:00,77.09,1493,8.23,0.05,1.31,0
2025-04-07 03:21:00,73.8,1539,8.3,0.06,1.25,0
2025-04-07 03:22:00,70.6,1509,8.59,0.06,1.23,0
2025-04-07 03:23:00,76.63,1523,8.41,0.07,1.28,0
2025-04-07 03:24:00,74.51,1501,8.03,0.1,1.75,0
2025-04-07 03:25:00,74.0,1524,8.76,0.06,1.31,1
2025-04-07 03:26:00,71.91,1456,8.48,0.07,1.64,0
2025-04-07 03:27:00,74.55,1451,8.94,0.06,1.17,0
2025-04-07 03:28:00,75.13,1492,8.47,0.04,1.86,1
2025-04-07 03:29:00,72.52,1460,8.41,0.06,1.64,0
2025-04-07 03:30:00,76.7,1510,8.87,0.07,1.06,0
2025-04-07 03:31:00,74.89,1479,8.76,0.03,1.21,1
2025-04-07 03:32:00,76.85,1454,8.35,0.04,1.91,0
2025-04-07 03:33:00,72.68,1458,8.06,0.08,1.63,0
2025-04-07 03:34:00,74.58,1548,8.6,0.05,1.26,0
2025-04-07 03:35:00,73.74,1545,8.37,0.05,1.8,0
2025-04-07 03:36:00,72.96,1455,8.84,0.08,1.22,0
2025-04-07 03:37:00,76.86,1535,8.54,0.09,1.63,0
2025-04-07 03:38:00,73.53,1477,8.47,0.07,1.23,0
2025-04-07 03:39:00,77.84,1524,8.93,0.1,1.28,0
2025-04-07 03:40:00,74.85,1475,8.75,0.09,1.51,0
2025-04-07 03:41:00,74.34,1454,8.43,0.05,1.92,0
2025-04-07 03:42:00,77.04,1540,8.97,0.09,1.79,0
2025-04-07 03:43:00,74.13,1482,8.54,0.05,1.88,1
2025-04-07 03:44:00,77.74,1452,8.61,0.06,1.43,0
2025-04-07 03:45:00,73.0,1528,8.93,0.03,1.6,0
2025-04-07 03:46:00,75.53,1482,8.45,0.08,1.11,0
2025-04-07 03:47:00,70.71,1458,8.55,0.06,1.53,0
2025-04-07 03:48:00,73.96,1489,8.1,0.05,1.01,0
2025-04-07 03:49:00,76.6,1544,8.53,0.09,1.63,0
2025-04-07 03:50:00,75.2,1454,8.84,0.05,1.28,0
2025-04-07 03:51:00,75.88,1491,8.79,0.09,2.0,0
2025-04-07 03:52:00,75.25,1536,8.32,0.06,1.42,0
2025-04-07 03:53:00,76.18,1530,8.2,0.09,1.65,0
2025-04-07 03:54:00,77.08,1549,8.38,0.06,1.71,0
2025-04-07 03:55:00,74.5,1467,8.22,0.1,1.95,0
2025-04-07 03:56:00,71.69,1458,8.67,0.07,1.15,0
2025-04-07 03:57:00,73.7,1489,8.88,0.1,1.44,0
2025-04-07 03:58:00,73.49,1507,8.87,0.08,1.41,0
2025-04-07 03:59:00,74.28,1501,8.83,0.06,1.34,1
2025-04-07 04:00:00,77.03,1515,8.52,0.08,1.42,0
2025-04-07 04:01:00,76.39,1461,8.01,0.04,1.83,0
2025-04-07 04:02:00,72.15,1469,8.87,0.05,1.26,0
2025-04-07 04:03:00,75.66,1515,8.28,0.03,1.5,1
2025-04-07 04:04:00,74.96,1522,8.31,0.08,1.73,0
2025-04-07 04:05:00,78.61,1508,8.81,0.07,1.12,0
2025-04-07 04:06:00,75.83,1468,8.25,0.09,1.88,0
2025-04-07 04:07:00,75.35,1461,8.25,0.1,1.94,0
2025-04-07 04:08:00,73.82,1525,8.02,0.06,1.9,0
2025-04-07 04:09:00,71.27,1531,8.72,0.06,1.97,0
2025-04-07 04:10:00,76.02,1497,8.66,0.09,1.7,0
2025-04-07 04:11:00,75.63,1468,8.16,0.07,1.96,0
2025-04-07 04:12:00,75.7,1463,8.58,0.08,1.68,0
2025-04-07 04:13:00,75.32,1453,8.62,0.04,1.67,0
2025-04-07 04:14:00,72.32,1475,8.76,0.06,1.67,0
2025-04-07 04:15:00,78.39,1471,8.57,0.04,1.17,0
2025-04-07 04:16:00,76.4,1457,8.53,0.07,1.48,0
2025-04-07 04:17:00,72.61,1472,8.15,0.07,1.12,0
2025-04-07 04:18:00,72.78,1476,8.79,0.08,1.41,0
2025-04-07 04:19:00,74.53,1490,8.61,0.05,1.95,1
2025-04-07 04:20:00,75.26,1475,8.91,0.05,1.81,1
2025-04-07 04:21:00,78.87,1514,8.32,0.1,1.93,0
2025-04-07 04:22:00,72.94,1474,8.14,0.04,1.04,0
2025-04-07 04:23:00,74.02,1535,8.13,0.06,1.66,0
2025-04-07 04:24:00,72.91,1545,8.2,0.03,1.01,0
2025-04-07 04:25:00,77.81,1498,8.58,0.05,1.5,0
2025-04-07 04:26:00,75.89,1477,8.57,0.04,1.59,1
2025-04-07 04:27:00,74.28,1459,8.41,0.09,1.34,0
2025-04-07 04:28:00,76.38,1543,8.25,0.1,1.97,0
2025-04-07 04:29:00,71.7,1486,8.37,0.09,1.77,0
2025-04-07 04:30:00,74.19,1545,8.02,0.06,1.13,0
2025-04-07 04:31:00,75.18,1515,8.83,0.03,1.81,1
2025-04-07 04:32:00,76.44,1527,8.91,0.05,1.52,0
2025-04-07 04:33:00,76.33,1458,8.81,0.04,1.6,0
2025-04-07 04:34:00,73.1,1483,8.48,0.07,1.42,0
2025-04-07 04:35:00,74.8,1489,8.81,0.09,1.46,0
2025-04-07 04:36:00,75.66,1546,8.45,0.1,1.86,0
2025-04-07 04:37:00,73.45,1534,8.08,0.05,1.45,0
2025-04-07 04:38:00,74.93,1459,8.61,0.08,1.42,0
2025-04-07 04:39:00,72.92,1470,8.91,0.05,1.56,0
2025-04-07 04:40:00,74.94,1515,8.86,0.08,1.52,0
2025-04-07 04:41:00,72.68,1545,8.14,0.05,1.94,0
2025-04-07 04:42:00,75.29,1469,8.83,0.08,1.59,0
2025-04-07 04:43:00,73.97,1467,8.01,0.07,1.03,0
2025-04-07 04:44:00,76.03,1490,8.17,0.08,1.47,0
2025-04-07 04:45:00,76.39,1486,8.08,0.04,1.79,0
2025-04-07 04:46:00,75.13,1454,8.54,0.09,1.16,0
2025-04-07 04:47:00,74.45,1471,8.44,0.09,1.48,0
2025-04-07 04:48:00,73.35,1473,8.54,0.05,1.96,0
2025-04-07 04:49:00,75.12,1452,8.57,0.05,1.41,0
2025-04-07 04:50:00,74.71,1511,8.41,0.04,1.04,1
2025-04-07 04:51:00,76.03,1472,8.39,0.06,1.71,0
2025-04-07 04:52:00,76.08,1516,8.41,0.05,1.77,0
2025-04-07 04:53:00,76.62,1457,8.93,0.04,1.4,0
2025-04-07 04:54:00,75.35,1480,8.4,0.09,1.03,0
2025-04-07 04:55:00,74.66,1464,8.84,0.08,1.07,0
2025-04-07 04:56:00,73.92,1516,8.22,0.04,1.32,0
2025-04-07 04:57:00,75.15,1466,8.92,0.03,1.62,0
2025-04-07 04:58:00,76.44,1549,8.47,0.07,1.05,0
2025-04-07 04:59:00,75.95,1458,8.39,0.06,1.24,0
2025-04-07 05:00:00,76.33,1542,8.84,0.09,1.79,0
2025-04-07 05:01:00,76.17,1512,8.86,0.08,1.88,0
2025-04-07 05:02:00,76.71,1543,8.14,0.07,1.03,0
2025-04-07 05:03:00,73.87,1486,8.86,0.07,1.29,0
2025-04-07 05:04:00,72.45,1535,8.76,0.03,1.79,0
2025-04-07 05:05:00,75.24,1503,8.62,0.04,1.31,1
2025-04-07 05:06:00,73.65,1474,8.05,0.05,1.75,0
2025-04-07 05:07:00,73.72,1489,8.23,0.04,1.67,0
2025-04-07 05:08:00,74.41,1521,8.5,0.08,1.92,0
2025-04-07 05:09:00,75.6,1467,8.4,0.09,1.8,0
2025-04-07 05:10:00,75.0,1470,8.26,0.09,1.26,0
2025-04-07 05:11:00,73.41,1480,8.55,0.06,1.44,0
2025-04-07 05:12:00,74.35,1539,8.07,0.03,1.76,0
2025-04-07 05:13:00,72.96,1464,8.36,0.03,1.12,0
2025-04-07 05:14:00,72.03,1463,8.99,0.09,1.46,0
2025-04-07 05:15:00,75.07,1529,8.15,0.03,1.68,0
2025-04-07 05:16:00,75.54,1513,8.38,0.09,1.73,0
2025-04-07 05:17:00,76.35,1480,8.48,0.06,1.31,0
2025-04-07 05:18:00,77.22,1521,8.67,0.05,1.61,0
2025-04-07 05:19:00,75.62,1504,8.55,0.06,1.76,1
2025-04-07 05:20:00,77.77,1459,8.7,0.05,1.99,0
2025-04-07 05:21:00,71.6,1484,8.96,0.04,1.68,0
2025-04-07 05:22:00,74.04,1451,8.61,0.03,1.35,0
2025-04-07 05:23:00,73.99,1514,8.86,0.03,1.52,0
2025-04-07 05:24:00,76.23,1507,8.36,0.08,1.86,0
2025-04-07 05:25:00,74.02,1517,8.41,0.09,1.55,0
2025-04-07 05:26:00,77.12,1453,8.26,0.06,1.55,0
2025-04-07 05:27:00,72.12,1505,8.2,0.05,1.42,0
2025-04-07 05:28:00,76.02,1530,8.12,0.06,1.48,0
2025-04-07 05:29:00,76.74,1536,8.06,0.1,1.6,0
2025-04-07 05:30:00,73.32,1503,8.17,0.09,1.87,0
2025-04-07 05:31:00,72.72,1533,8.18,0.05,1.33,0
2025-04-07 05:32:00,76.95,1498,8.92,0.05,1.43,0
2025-04-07 05:33:00,76.58,1536,8.43,0.04,1.3,0
2025-04-07 05:34:00,75.56,1532,8.59,0.09,2.0,0
2025-04-07 05:35:00,78.03,1454,8.08,0.05,1.8,0
2025-04-07 05:36:00,71.69,1482,8.44,0.03,1.76,0
2025-04-07 05:37:00,75.31,1506,8.17,0.07,1.48,0
2025-04-07 05:38:00,75.25,1463,8.79,0.07,1.69,0
2025-04-07 05:39:00,73.85,1495,8.61,0.03,1.95,0
2025-04-07 05:40:00,76.96,1536,8.23,0.05,1.5,0
2025-04-07 05:41:00,75.33,1473,8.94,0.04,1.44,0
2025-04-07 05:42:00,74.78,1472,8.52,0.04,1.9,0
2025-04-07 05:43:00,76.94,1545,8.4,0.04,1.54,0
2025-04-07 05:44:00,77.32,1462,8.97,0.1,1.38,0
2025-04-07 05:45:00,76.89,1548,8.37,0.08,1.97,0
2025-04-07 05:46:00,72.33,1465,8.42,0.04,1.96,0
2025-04-07 05:47:00,74.63,1504,8.12,0.05,1.78,1
2025-04-07 05:48:00,79.47,1516,8.84,0.04,1.06,0
2025-04-07 05:49:00,76.97,1510,8.77,0.03,1.66,0
2025-04-07 05:50:00,76.94,1474,8.88,0.09,1.23,0
2025-04-07 05:51:00,75.53,1463,8.88,0.03,1.67,0
2025-04-07 05:52:00,74.89,1468,8.88,0.07,1.96,0
2025-04-07 05:53:00,75.13,1507,8.49,0.07,1.57,0
2025-04-07 05:54:00,70.81,1474,8.2,0.06,1.59,0
2025-04-07 05:55:00,76.44,1500,8.26,0.05,1.85,0
2025-04-07 05:56:00,77.14,1524,8.43,0.04,1.49,0
2025-04-07 05:57:00,75.56,1494,8.64,0.04,1.24,1
2025-04-07 05:58:00,70.17,1455,8.99,0.07,1.44,0
2025-04-07 05:59:00,71.16,1509,9.0,0.06,1.11,0
2025-04-07 06:00:00,74.51,1535,8.57,0.08,1.11,0
2025-04-07 06:01:00,73.08,1508,8.7,0.06,1.75,0
2025-04-07 06:02:00,78.78,1535,8.99,0.06,1.58,0
2025-04-07 06:03:00,69.87,1521,8.34,0.07,1.47,0
2025-04-07 06:04:00,78.51,1464,8.08,0.06,1.62,0
2025-04-07 06:05:00,71.94,1483,8.25,0.06,1.75,0
2025-04-07 06:06:00,74.08,1546,8.51,0.1,1.09,0
2025-04-07 06:07:00,77.39,1538,8.86,0.05,1.1,0
2025-04-07 06:08:00,76.96,1471,8.27,0.08,1.03,0
2025-04-07 06:09:00,72.7,1534,8.9,0.05,1.44,0
2025-04-07 06:10:00,75.21,1531,8.93,0.05,1.01,0
2025-04-07 06:11:00,75.82,1504,8.81,0.05,1.57,1
2025-04-07 06:12:00,72.73,1524,8.07,0.04,1.85,0
2025-04-07 06:13:00,76.45,1503,8.73,0.06,1.51,0
2025-04-07 06:14:00,73.58,1519,8.31,0.03,1.96,0
2025-04-07 06:15:00,75.64,1478,8.87,0.05,1.61,1
2025-04-07 06:16:00,75.07,1458,8.4,0.07,1.57,0
2025-04-07 06:17:00,73.66,1465,8.73,0.07,1.93,0
2025-04-07 06:18:00,74.72,1454,8.05,0.03,1.61,0
2025-04-07 06:19:00,76.78,1480,8.94,0.06,1.16,0
2025-04-07 06:20:00,75.48,1482,8.76,0.08,1.23,0
2025-04-07 06:21:00,75.46,1507,8.99,0.09,1.54,0
2025-04-07 06:22:00,74.57,1481,8.37,0.07,1.32,0
2025-04-07 06:23:00,74.31,1472,8.15,0.07,1.0,0
2025-04-07 06:24:00,77.02,1547,8.16,0.08,1.29,0
2025-04-07 06:25:00,76.57,1482,8.82,0.05,1.38,0
2025-04-07 06:26:00,75.16,1489,8.02,0.04,1.85,1
2025-04-07 06:27:00,73.59,1538,8.73,0.04,1.79,0
2025-04-07 06:28:00,71.52,1463,8.41,0.07,1.72,0
2025-04-07 06:29:00,71.87,1450,8.61,0.09,1.75,0
2025-04-07 06:30:00,76.36,1507,8.67,0.08,1.24,0
2025-04-07 06:31:00,73.74,1469,8.67,0.05,1.51,0
2025-04-07 06:32:00,76.54,1549,8.28,0.03,1.19,0
2025-04-07 06:33:00,74.25,1493,8.23,0.1,1.33,0
2025-04-07 06:34:00,77.71,1472,8.06,0.08,1.37,0
2025-04-07 06:35:00,74.77,1496,8.78,0.07,1.4,0
2025-04-07 06:36:00,72.96,1515,8.42,0.06,1.5,0
2025-04-07 06:37:00,74.19,1532,8.13,0.04,1.64,0
2025-04-07 06:38:00,77.9,1538,8.98,0.08,1.27,0
2025-04-07 06:39:00,75.26,1478,8.43,0.1,1.42,0
2025-04-07 06:40:00,71.65,1527,8.75,0.1,1.47,0
2025-04-07 06:41:00,73.89,1549,8.57,0.07,1.65,0
2025-04-07 06:42:00,75.06,1453,8.37,0.07,1.53,0
2025-04-07 06:43:00,72.15,1541,8.27,0.05,1.95,0
2025-04-07 06:44:00,72.8,1471,8.92,0.07,1.28,0
2025-04-07 06:45:00,76.67,1486,8.53,0.08,1.52,0
2025-04-07 06:46:00,75.75,1511,8.08,0.09,1.88,0
2025-04-07 06:47:00,76.18,1517,8.06,0.07,1.16,0
2025-04-07 06:48:00,74.95,1471,8.48,0.08,1.17,0
2025-04-07 06:49:00,75.48,1499,8.5,0.05,1.95,1
2025-04-07 06:50:00,75.51,1469,8.44,0.05,1.89,0
2025-04-07 06:51:00,77.73,1536,8.86,0.08,1.01,0
2025-04-07 06:52:00,75.38,1544,8.3,0.09,1.54,0
2025-04-07 06:53:00,74.65,1456,8.06,0.07,1.48,0
2025-04-07 06:54:00,75.26,1526,8.37,0.06,1.78,0
2025-04-07 06:55:00,76.49,1515,8.19,0.06,1.07,0
2025-04-07 06:56:00,74.55,1538,8.54,0.09,1.92,0
2025-04-07 06:57:00,75.11,1536,8.46,0.1,1.6,0
2025-04-07 06:58:00,73.74,1511,8.39,0.06,1.71,0
2025-04-07 06:59:00,77.7,1478,8.51,0.03,1.64,0
2025-04-07 07:00:00,72.93,1526,8.16,0.03,1.83,0
2025-04-07 07:01:00,76.23,1546,8.73,0.09,1.99,0
2025-04-07 07:02:00,76.93,1505,8.15,0.08,1.23,0
2025-04-07 07:03:00,77.95,1462,8.46,0.04,1.78,0
2025-04-07 07:04:00,71.86,1498,8.28,0.03,1.92,0
2025-04-07 07:05:00,75.57,1512,8.83,0.08,1.03,0
2025-04-07 07:06:00,74.94,1501,8.39,0.07,1.47,0
2025-04-07 07:07:00,76.72,1481,8.98,0.06,1.06,0
2025-04-07 07:08:00,76.4,1537,8.92,0.03,1.36,0
2025-04-07 07:09:00,70.61,1541,8.56,0.04,1.61,0
2025-04-07 07:10:00,79.68,1476,8.22,0.06,1.23,0
2025-04-07 07:11:00,76.7,1490,8.79,0.08,1.26,0
2025-04-07 07:12:00,74.56,1498,8.3,0.03,1.71,1
2025-04-07 07:13:00,78.26,1525,8.39,0.04,1.08,0
2025-04-07 07:14:00,76.73,1499,8.22,0.04,1.23,0
2025-04-07 07:15:00,76.0,1543,8.06,0.03,1.99,0
2025-04-07 07:16:00,74.7,1542,8.84,0.08,1.65,0
2025-04-07 07:17:00,73.9,1500,8.27,0.05,1.37,0
2025-04-07 07:18:00,75.58,1481,8.81,0.08,1.96,0
2025-04-07 07:19:00,75.73,1508,8.53,0.05,1.63,1
2025-04-07 07:20:00,77.13,1509,8.51,0.04,1.28,0
2025-04-07 07:21:00,75.37,1524,8.58,0.05,1.33,1
2025-04-07 07:22:00,70.32,1536,8.32,0.05,1.63,0
2025-04-07 07:23:00,74.79,1450,8.97,0.06,1.95,0
2025-04-07 07:24:00,72.16,1515,8.44,0.06,1.91,0
2025-04-07 07:25:00,73.0,1506,8.89,0.1,1.14,0
2025-04-07 07:26:00,75.01,1477,8.47,0.04,1.45,1
2025-04-07 07:27:00,75.14,1536,8.79,0.06,1.53,0
2025-04-07 07:28:00,73.05,1466,8.33,0.07,1.21,0
2025-04-07 07:29:00,75.67,1536,8.48,0.04,1.99,0
2025-04-07 07:30:00,75.7,1525,8.97,0.08,1.66,0
2025-04-07 07:31:00,73.07,1468,8.64,0.07,1.26,0
2025-04-07 07:32:00,73.69,1504,8.55,0.08,1.98,0
2025-04-07 07:33:00,75.17,1500,8.88,0.05,1.47,1
2025-04-07 07:34:00,74.62,1460,8.39,0.06,1.11,0
2025-04-07 07:35:00,74.71,1545,8.24,0.06,1.81,0
2025-04-07 07:36:00,73.86,1527,8.17,0.06,1.89,0
2025-04-07 07:37:00,78.24,1530,8.4,0.04,1.03,0
2025-04-07 07:38:00,76.96,1548,8.33,0.03,1.52,0
2025-04-07 07:39:00,70.85,1480,8.74,0.08,1.36,0
2025-04-07 07:40:00,73.1,1511,8.28,0.1,1.18,0
2025-04-07 07:41:00,79.29,1470,8.32,0.08,1.62,0
2025-04-07 07:42:00,75.33,1546,8.42,0.04,1.83,0
2025-04-07 07:43:00,74.84,1525,8.75,0.08,1.37,0
2025-04-07 07:44:00,71.71,1515,8.59,0.04,1.42,0
2025-04-07 07:45:00,75.81,1524,8.19,0.05,1.0,1
2025-04-07 07:46:00,78.12,1511,8.6,0.1,1.14,0
2025-04-07 07:47:00,77.19,1511,8.79,0.08,1.22,0
2025-04-07 07:48:00,74.9,1507,8.99,0.04,1.09,1
2025-04-07 07:49:00,70.23,1486,8.48,0.07,1.56,0
2025-04-07 07:50:00,75.7,1459,8.43,0.09,1.79,0
2025-04-07 07:51:00,73.64,1498,8.39,0.09,1.83,0
2025-04-07 07:52:00,73.96,1496,8.16,0.06,1.78,0
2025-04-07 07:53:00,75.34,1467,8.12,0.05,1.93,0
2025-04-07 07:54:00,76.12,1464,8.38,0.03,1.44,0
2025-04-07 07:55:00,74.17,1489,8.3,0.06,1.22,1
2025-04-07 07:56:00,75.05,1524,8.96,0.05,1.87,1
2025-04-07 07:57:00,74.96,1467,8.97,0.07,1.25,0
2025-04-07 07:58:00,74.31,1459,8.2,0.09,1.32,0
2025-04-07 07:59:00,73.52,1520,8.58,0.07,1.39,0
2025-04-07 08:00:00,75.78,1541,8.52,0.04,1.09,0
2025-04-07 08:01:00,76.17,1503,8.97,0.09,1.01,0
2025-04-07 08:02:00,75.3,1474,8.32,0.1,1.35,0
2025-04-07 08:03:00,75.06,1524,8.88,0.06,1.96,1
2025-04-07 08:04:00,75.21,1527,8.24,0.08,1.47,0
2025-04-07 08:05:00,75.24,1474,8.75,0.08,1.91,0
2025-04-07 08:06:00,77.17,1470,8.13,0.1,1.01,0
2025-04-07 08:07:00,75.07,1518,8.48,0.05,1.04,1
2025-04-07 08:08:00,77.77,1484,8.33,0.04,1.39,0
2025-04-07 08:09:00,73.79,1461,8.71,0.04,1.38,0
2025-04-07 08:10:00,74.1,1492,8.63,0.09,1.14,0
2025-04-07 08:11:00,75.2,1501,8.6,0.04,1.58,1
2025-04-07 08:12:00,73.09,1457,8.02,0.05,1.51,0
2025-04-07 08:13:00,78.38,1516,9.0,0.05,1.0,0
2025-04-07 08:14:00,75.1,1535,8.25,0.08,1.0,0
2025-04-07 08:15:00,79.96,1537,8.81,0.08,1.65,0
2025-04-07 08:16:00,72.36,1473,8.54,0.05,1.27,0
2025-04-07 08:17:00,74.26,1451,8.21,0.09,1.77,0
2025-04-07 08:18:00,74.65,1543,8.62,0.1,1.46,0
2025-04-07 08:19:00,78.42,1507,8.53,0.1,1.6,0
2025-04-07 08:20:00,71.29,1502,8.94,0.04,1.15,0
2025-04-07 08:21:00,75.75,1470,8.56,0.04,1.83,0
2025-04-07 08:22:00,77.19,1494,8.22,0.07,1.33,0
2025-04-07 08:23:00,71.42,1517,8.88,0.06,1.7,0
2025-04-07 08:24:00,74.13,1486,8.84,0.05,1.49,1
2025-04-07 08:25:00,77.52,1457,8.91,0.08,1.94,0
2025-04-07 08:26:00,72.4,1516,8.43,0.07,1.82,0
2025-04-07 08:27:00,74.2,1466,8.48,0.05,1.06,0
2025-04-07 08:28:00,73.49,1508,8.52,0.04,1.06,0
2025-04-07 08:29:00,75.85,1470,8.65,0.08,1.78,0
2025-04-07 08:30:00,73.71,1532,8.92,0.07,1.78,0
2025-04-07 08:31:00,76.26,1515,8.4,0.05,1.2,0
2025-04-07 08:32:00,74.14,1511,8.8,0.08,1.17,0
2025-04-07 08:33:00,76.47,1526,8.47,0.04,1.88,0
2025-04-07 08:34:00,75.66,1522,8.3,0.05,1.1,1
2025-04-07 08:35:00,76.28,1479,8.87,0.09,1.87,0
2025-04-07 08:36:00,75.88,1475,8.18,0.06,1.29,1
2025-04-07 08:37:00,72.44,1481,8.8,0.03,1.4,0
2025-04-07 08:38:00,76.5,1507,8.75,0.09,1.05,0
2025-04-07 08:39:00,76.81,1471,8.7,0.03,1.22,0
2025-04-07 08:40:00,75.67,1523,8.61,0.05,1.67,1
2025-04-07 08:41:00,76.7,1472,8.94,0.06,1.28,0
2025-04-07 08:42:00,74.66,1521,8.41,0.03,1.36,1
2025-04-07 08:43:00,74.15,1481,8.46,0.05,1.92,1
2025-04-07 08:44:00,74.72,1510,8.65,0.07,1.51,0
2025-04-07 08:45:00,75.13,1467,8.14,0.07,1.61,0
2025-04-07 08:46:00,76.34,1533,8.7,0.08,1.74,0
2025-04-07 08:47:00,77.29,1462,8.48,0.07,1.03,0
